country,year,indicator,value
Qatar,2017,Total number of emloyees in all  accommodation   (000),124.509
Qatar,2017,Total number of emloyees in all  accommodation   (000),22.142
Qatar,2017,Accommodation for visitors (hotels and similar establishments)   (000),22.142
Qatar,2017,Other accommodation services   (000),0.0
Qatar,2017,Food and beverage serving activities   (000),54.505
Qatar,2017,Passenger transportation   (000),2431.0
Qatar,2017,Travel agencies and other reservation services activities   (000),3642.0
Qatar,2017,Inbound tourists (Intra Tourism)  (000) — Gulf Cooperation Council,752.876
Qatar,2017,Inbound tourists (Intra Tourism)  (000) — Emirates,58.206
Qatar,2017,Inbound tourists (Intra Tourism)  (000) — Bahrain,68.36
Qatar,2017,Inbound tourists (Intra Tourism)  (000) — Saudi Arabia,467.799
Qatar,2017,Inbound tourists (Intra Tourism)  (000) — Oman,74.526
Qatar,2017,Inbound tourists (Intra Tourism)  (000) — Kuwait,83.985
Qatar,2017,Inbound tourists (Intra Tourism)  (000) — Other Countries,1503.614
Qatar,2017,Number of nights for Tourists coming (Intra Tourism) (000) — Gulf Cooperation Council,424.992
Qatar,2017,Number of nights for Tourists coming (Intra Tourism) (000) — Emirates,78.658
Qatar,2017,Number of nights for Tourists coming (Intra Tourism) (000) — Bahrain,31.768
Qatar,2017,Number of nights for Tourists coming (Intra Tourism) (000) — Saudi Arabia,207.246
Qatar,2017,Number of nights for Tourists coming (Intra Tourism) (000) — Oman,31.48
Qatar,2017,Number of nights for Tourists coming (Intra Tourism) (000) — Kuwait,75.84
Qatar,2017,Inbound tourists by Air (Intra Tourism) (000) — Emirates,33.0
Qatar,2017,Inbound tourists by land (Intra Tourism)  (000) — Emirates,25.0
Qatar,2017,Inbound tourists by water(Intra Tourism)  (000) — Emirates,0.02
Qatar,2017,Inbound tourists by Air (Intra Tourism) (000) — Bahrain,39.0
Qatar,2017,Inbound tourists by land (Intra Tourism)  (000) — Bahrain,29.0
Qatar,2017,Inbound tourists by water(Intra Tourism)  (000) — Bahrain,0.09
Qatar,2017,Inbound tourists by Air (Intra Tourism) (000) — Saudi Arabia,65.0
Qatar,2017,Inbound tourists by land (Intra Tourism)  (000) — Saudi Arabia,403.0
Qatar,2017,Inbound tourists by water(Intra Tourism)  (000) — Saudi Arabia,0.01
Qatar,2017,Inbound tourists by Air (Intra Tourism) (000) — Oman,46.0
Qatar,2017,Inbound tourists by land (Intra Tourism)  (000) — Oman,29.0
Qatar,2017,Inbound tourists by water(Intra Tourism)  (000) — Oman,0.19
Qatar,2017,Inbound tourists by Air (Intra Tourism) (000) — Kuwait,68.0
Qatar,2017,Inbound tourists by land (Intra Tourism)  (000) — Kuwait,16.0
Qatar,2017,Inbound tourists by water(Intra Tourism)  (000) — Kuwait,0.036
Kuwait,2017,Total number of inbound visitors (000),131.452
Kuwait,2017,Total number of tourists   (000),131.005
Kuwait,2017,Same-day Visitor   (000),0.447
Kuwait,2017,Number of tourists arriving according to groups of countries coming from them,131.005
Kuwait,2017,Inbound Tourism from GCC (000) — Gulf Cooperation Council,68.142
Kuwait,2017,Inbound Tourism from UAE  (000) — Emirates,10.644
Kuwait,2017,Inbound Tourism from  Bahrain  (000) — Bahrain,8.338
Kuwait,2017,Inbound Tourism from KSA  (000) — Saudi Arabia,37.462
Kuwait,2017,Inbound Tourism from Oman  (000) — Oman,1.849
Kuwait,2017,Inbound Tourism from Qatar  (000) — Qatar,9.849
Kuwait,2017,Inbound Tourism Africa  (000) — Africa,8.418
Kuwait,2017,Inbound Tourism from Americas  (000) — America,10.055
Kuwait,2017,Inbound Tourism from  Asia and the Pacific  (000) — Asia and Pacific,23.605
Kuwait,2017,Inbound Tourism from Europe  (000) — Aruba,19.481
Kuwait,2017,Inbound Tourism from Middle East  (000) — Middle East,0.0
Kuwait,2017,Guests   (000),131.452
Kuwait,2017,Guests in hotels and similar establishments   (000),131.452
Kuwait,2017,Overnights   (Night),285.687
Kuwait,2017,Overnights in hotels and similar establishments   (Night),285.687
Kuwait,2017,Total expenditure by type expenditure   (US$ Mn),643.0
Kuwait,2017,Expenditure on tourism & non-tourism products inside the reference economy   (US$ Mn),313.0
Kuwait,2017,Expenditure by main purpose of the trip   (US$ Mn),919.0
Kuwait,2017,Total number of local visitors (000),51.292
Kuwait,2017,Total number of tourists   (000),50.317
Kuwait,2017,Same-day Visitor   (000),0.975
Kuwait,2017,Total number of tourists by main Purpose of Trips   (000),50.317
Kuwait,2017,Personal   (000),11.633
Kuwait,2017,"holidays, leisure and recreation   (000)",8.194
Kuwait,2017,other personal purposes   (000),19.483
Kuwait,2017,Business and professional   (000),11.007
Kuwait,2017,Total guests   (000),51.292
Kuwait,2017,Guests in all types of accommodatio   (000),0.0
Kuwait,2017,Guests in hotels and similar establishments   (000),51.292
Kuwait,2017,Overnights   (Night),55.275
Kuwait,2017,Overnights in all types of accommodation   (Night),0.0
Kuwait,2017,Overnights in hotels and similar establishments   (Night),55.275
Kuwait,2017,Number of Establishments   (Unit),2553.0
Kuwait,2017,Total number of tourist establishments   (Unit),90.0
Kuwait,2017,Accommodation for visitors (hotels and similar establishments)   (Unit),56.0
Kuwait,2017,Food and beverage serving activities   (Unit),2117.0
Kuwait,2017,Passenger transportation   (Unit),39.0
Kuwait,2017,Travel agencies and other reservation services activities   (Unit),214.0
Kuwait,2017,Other tourism industries   (Unit),127.0
Kuwait,2017,Output of  monetary indicators   (US$ Mn),4722.0
Kuwait,2017,Gross value added  of  monetary indicators   (US$ Mn),2070.0
Kuwait,2017,Compensation of employees  of  monetary indicators   (US$ Mn),1242.0
Kuwait,2017,Number of rooms in accommodation services by type   (Room),6294.0
Kuwait,2017,Number of beds in accommodation services (bed),14075.0
Kuwait,2017,Output of accommodation for visitors (hotels and similar establishments)   (US$ Mn),512.0
Kuwait,2017,Gross value added of accommodation for visitors (hotels and similar establishments)   (US$ Mn),302.0
Kuwait,2017,Compensation of employees of accommodation for visitors (hotels and similar establishments)   (US$ Mn),127.0
Kuwait,2017,Total number of emloyees in all  accommodation   (000),69.0
Kuwait,2017,Total number of emloyees in all  accommodation   (000),10.0
Kuwait,2017,Accommodation for visitors (hotels and similar establishments)   (000),10.0
Kuwait,2017,Food and beverage serving activities   (000),44.0
Kuwait,2017,Passenger transportation   (000),8.0
Kuwait,2017,Travel agencies and other reservation services activities   (000),3.0
Kuwait,2017,Other tourism industries   (000),4.0
Kuwait,2017,Number of employees by status in employment & gender   (000),69.0
Kuwait,2017,Male   (000),60.0
Kuwait,2017,Female   (000),9.0
Kuwait,2017,Nationals   (000),3.0
Kuwait,2017,Other nationalities other than above   (000),66.0
Kuwait,2017,Inbound tourists (Intra Tourism)  (000) — Gulf Cooperation Council,131.005
Kuwait,2017,Inbound tourists (Intra Tourism)  (000) — Emirates,10.644
Kuwait,2017,Inbound tourists (Intra Tourism)  (000) — Bahrain,8.338
Kuwait,2017,Inbound tourists (Intra Tourism)  (000) — Saudi Arabia,37.462
Kuwait,2017,Inbound tourists (Intra Tourism)  (000) — Oman,1.849
Kuwait,2017,Inbound tourists (Intra Tourism)  (000) — Qatar,9.849
Kuwait,2017,Inbound tourists (Intra Tourism)  (000) — Other Countries,62.863
Kuwait,2017,Same day visitors coming (Intra Tourism)(000) — Gulf Cooperation Council,0.447
Kuwait,2017,Same day visitors coming (Intra Tourism)(000) — Emirates,0.018
Kuwait,2017,Same day visitors coming (Intra Tourism)(000) — Bahrain,0.032
Kuwait,2017,Same day visitors coming (Intra Tourism)(000) — Saudi Arabia,0.122
Kuwait,2017,Same day visitors coming (Intra Tourism)(000) — Oman,0.004
Kuwait,2017,Same day visitors coming (Intra Tourism)(000) — Qatar,0.022
Kuwait,2017,Same day visitors coming (Intra Tourism)(000) — Other Countries,0.249
Emirates,2018,Male   (000),335.5
Emirates,2018,Female   (000),73.6
Emirates,2018,Number of full-time equivalent jobs    (000),409.1
Emirates,2018,Male   (000),335.5
Emirates,2018,Female   (000),73.6
Oman,2018,Air   (000),4685.0977399152
Oman,2018,Land   (000),2419.486051306202
Oman,2018,Water   (000),2210.829763003766
Oman,2018,Gross fixed capital formation of  monetary indicators   (US$ Mn),23.967868081969385
Oman,2018,Average length of stay   (Night),0.0
Oman,2018,Gross fixed capital formation of accommodation for visitors (hotels and similar establishments)   (US$ Mn),4224.79687851264
Oman,2018,Inbound trips   (%),2357.871583091398
Oman,2018,With package tour   (%),1866.9252954212432
Oman,2018,With package tour   (%),412.0
Oman,2018,Without package tour   (%),31214.0
Oman,2018,Outbound trips   (%),3544.1357170105402
Oman,2018,Compensation of employees of other reservation service activities   (US$ Mn),82.78452084500479
Oman,2018,Other GCC nationals   (000),22.182
Oman,2018,Outbound tourism expenditure over imports of goods   (%),4721.049251981844
Oman,2018,Outbound tourism expenditure over imports of services   (%),5613.31081451608
Oman,2018,Outbound tourism expenditure over imports of goods and services   (%),2080.0308685271143
Oman,2018,Outbound tourism expenditure over Balance of Payments current account debits   (%),2144.9912743220298
Oman,2018,Gross travel propensity   (%),0.023441030778663483
Oman,2018,8_9_2 Proportion of jobs in sustainable tourism industries out of total tourism jobs   (%),1.1582645619372531
Oman,2018,12_b_1 Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools   (%),-0.3347717409545917
Saudi Arabia,2018,Inbound Tourism from Middle East  (000) — Middle East,1956.137987238908
Saudi Arabia,2018,Inbound Tourism from Other not classified  (000) — Other Countries,8.535571428571998
Oman,2018,Inbound Tourism from Europe  (000) — Aruba,635.6614044399996
Oman,2018,Inbound Tourism from Middle East  (000) — Middle East,0.0
Oman,2018,Inbound Tourism from Other not classified  (000) — Other Countries,12.581545590905542
Oman,2018,Total number of tourists by main Purpose of Trips   (000),2301.1190560278483
Kuwait,2018,Inbound Tourism from Other not classified  (000) — Other Countries,0.952
Kuwait,2018,Total number of tourists by main Purpose of Trips   (000),139.14999999999998
Kuwait,2018,Personal   (000),106.75099999999999
Kuwait,2018,"holidays, leisure and recreation   (000)",33.181
Kuwait,2018,other personal purposes   (000),73.57
Kuwait,2018,Business and professional   (000),32.399
Bahrain,2018,Expenditure of Inbound tourists(Intra Tourism) (Million$) — Other Countries,0.0
Saudi Arabia,2018,Number of full-time equivalent jobs    (000),553.0
Saudi Arabia,2018,Male   (000),532.0
Saudi Arabia,2018,Female   (000),21.0
Emirates,2018,Total number of inbound visitors (000),23092.0
Emirates,2018,Total number of tourists   (000),20214.0
Emirates,2018,Same-day Visitor   (000),2878.0
Emirates,2018,Number of tourists arriving according to groups of countries coming from them,23092.0
Emirates,2018,Inbound Tourism from GCC (000) — Gulf Cooperation Council,3299.0
Emirates,2018,Inbound Tourism Africa  (000) — Africa,1196.0
Emirates,2018,Inbound Tourism from Americas  (000) — America,1208.0
Emirates,2018,Inbound Tourism from  Asia and the Pacific  (000) — Asia and Pacific,6688.0
Emirates,2018,Inbound Tourism from Europe  (000) — Aruba,5943.0
Emirates,2018,Inbound Tourism from Middle East  (000) — Middle East,4757.0
Emirates,2018,Inbound Tourism from Other not classified  (000) — Other Countries,1.0
Emirates,2018,Total number of tourists by main Purpose of Trips   (000),23092.0
Emirates,2018,Personal   (000),17657.0
Emirates,2018,"holidays, leisure and recreation   (000)",11758.0
Emirates,2018,other personal purposes   (000),5899.0
Emirates,2018,Business and professional   (000),5436.0
Emirates,2018,Total number of tourist by method of arrival   (000),23092.0
Emirates,2018,Air   (000),17072.0
Emirates,2018,Land   (000),397.0
Emirates,2018,Water   (000),3624.0
Emirates,2018,Guests   (000),20214.0
Emirates,2018,Guests in all types of accommodatio   (000),2547.0
Emirates,2018,Guests in hotels and similar establishments   (000),17667.0
Emirates,2018,Overnights   (Night),109212.0
Emirates,2018,Overnights in all types of accommodation   (Night),47378.0
Emirates,2018,Overnights in hotels and similar establishments   (Night),61834.0
Emirates,2018,Total expenditure by type expenditure   (US$ Mn),34610.0
Emirates,2018,Expenditure on tourism & non-tourism products inside the reference economy   (US$ Mn),27688.0
Emirates,2018,International Passenger transport   (US$ Mn),6922.0
Emirates,2018,Expenditure by type of tourist   (US$ Mn),27688.0
Emirates,2018,Expenditure by main purpose of the trip   (US$ Mn),27688.0
Emirates,2018,Personal   (US$ Mn),22150.0
Emirates,2018,Business and professional   (US$ Mn),5538.0
Emirates,2018,Total number of tourists   (000),7882.0
Emirates,2018,Total number of tourists by main Purpose of Trips   (000),4310.0
Emirates,2018,Personal   (000),3879.0000000000005
Emirates,2018,"holidays, leisure and recreation   (000)",2754.09
Emirates,2018,other personal purposes   (000),1124.9100000000003
Emirates,2018,Business and professional   (000),430.99999999999983
Emirates,2018,Total number of tourist by method of arrival   (000),4310.0
Emirates,2018,Air   (000),215.5
Emirates,2018,Water   (000),4094.5
Emirates,2018,Total guests   (000),12192.0
Emirates,2018,Guests in all types of accommodatio   (000),4310.0
Emirates,2018,Guests in hotels and similar establishments   (000),7882.0
Emirates,2018,Overnights   (Night),29466.0
Emirates,2018,Overnights in all types of accommodation   (Night),10958.0
Emirates,2018,Overnights in hotels and similar establishments   (Night),18508.0
Emirates,2018,Total number of departing visitors (000),18967.0
Emirates,2018,Total number of tourists   (000),18454.0
Emirates,2018,Same-day Visitor   (000),513.0
Emirates,2018,Total expenditure by type expenditure   (US$ Mn),18004.0
Emirates,2018,Expenditure on tourism & non-tourism products inside the reference economy   (US$ Mn),14403.0
Emirates,2018,International Passenger transport   (US$ Mn),3601.0
Emirates,2018,Number of Establishments   (Unit),18580.0
Emirates,2018,Total number of tourist establishments   (Unit),1106.0
Emirates,2018,Accommodation for visitors (hotels and similar establishments)   (Unit),1106.0
Emirates,2018,Food and beverage serving activities   (Unit),17474.0
Emirates,2018,Output of  monetary indicators   (US$ Mn),9006.0
Emirates,2018,Intermediate consumption of  monetary indicators   (US$ Mn),3912.3
Emirates,2018,Gross value added  of  monetary indicators   (US$ Mn),5093.7
Emirates,2018,Number of rooms in accommodation services by type   (Room),173086.0
Emirates,2018,Number of beds in accommodation services (bed),346172.0
Emirates,2018,Occupancy rate of rooms / apartments in furnished apartments   (%),0.7346
Emirates,2018,Average length of stay   (Night),3.16
Emirates,2018,Available capacity (bed-places per 1000 inhabitants)   (Bed/1000 Inhabitant),35.94364262110364
Emirates,2018,Output of accommodation for visitors (hotels and similar establishments)   (US$ Mn),8458.0
Emirates,2018,Inbound trips   (%),21286.0
Emirates,2018,With package tour   (%),4107.895138083967
Emirates,2018,Without package tour   (%),17178.204861916034
Emirates,2018,Domestic trips   (%),4310.0
Emirates,2018,Without package tour   (%),4310.0
Emirates,2018,Total number of emloyees in all  accommodation   (000),579.8
